"Year","Month","Day","Hour","Minute","power","wind_direction","wind_speed","temperature","pressure","air_density"
2010,5,29,4,0,0.646,109.862,4.87,294.741,94785.424,1.101
2010,5,29,5,0,1.211,114.349,5.831,294.654,94768.024,1.103
2010,5,29,6,0,2.347,111.969,7.18,294.077,94785.416,1.107
2010,5,29,7,0,1.296,114.604,5.953,295.332,94792.744,1.106
2010,5,29,8,0,0.374,113.304,4.278,296.598,94795.488,1.105
2010,5,29,9,0,0.317,115.311,4.128,297.37,94807.392,1.103
2010,5,29,10,0,0.039,92.748,3.1,297.746,94809.216,1.101
2010,5,29,11,0,0.021,75.59,2.652,298.353,94793.656,1.1
2010,5,29,12,0,0.162,23.682,3.585,298.997,94770.768,1.098
2010,5,29,13,0,0.073,20.987,3.272,299.342,94746.96,1.096
2010,5,29,14,0,0.217,23.021,3.784,299.699,94702.104,1.094
2010,5,29,15,0,0.284,34.112,4.025,299.882,94672.8,1.093
2010,5,29,16,0,0.338,30.909,4.217,299.748,94628.848,1.092
2010,5,29,17,0,0.409,39.559,4.37,299.29,94588.568,1.092
2010,5,29,18,0,0.255,65.131,3.922,298.283,94568.432,1.093
2010,5,29,19,0,0.553,86.309,4.681,294.526,94546.456,1.093
2010,5,29,20,0,0.72,89.99,5.041,292.851,94558.36,1.094
2010,5,29,21,0,0.566,86.484,4.709,294.805,94578.496,1.093
2010,5,29,22,0,1.133,123.52,5.728,295.717,94582.168,1.096
2010,5,29,23,0,1.385,125.507,6.106,295.199,94584.912,1.095
2010,5,30,0,0,1.181,136.213,5.801,292.251,94591.32,1.095
2010,5,30,1,0,2.074,149.579,6.908,295.027,94605.968,1.096
2010,5,30,2,0,3.056,149.23,7.818,294.929,94616.96,1.099
2010,5,30,3,0,4.334,146.631,8.779,294.795,94632.52,1.101
2010,5,30,4,0,3.106,160.376,7.851,294.115,94630.696,1.102
2010,5,30,5,0,3.794,157.829,8.407,293.703,94661.824,1.105
2010,5,30,6,0,4.203,159.261,8.675,293.5,94693.864,1.107
2010,5,30,7,0,1.988,163.926,6.798,294.828,94715.84,1.105
2010,5,30,8,0,0.974,167.736,5.477,296.458,94743.304,1.104
2010,5,30,9,0,0.252,172.231,3.902,297.819,94770.776,1.101
2010,5,30,10,0,0,189.307,2.047,298.847,94787.248,1.098
2010,5,30,11,0,0.004,9.282,2.229,299.708,94793.656,1.095
2010,5,30,12,0,0,324.98,1.599,300.103,94780.832,1.093
2010,5,30,13,0,0.139,19.408,3.509,300.431,94756.12,1.092
2010,5,30,14,0,0.028,356.696,2.829,300.755,94709.424,1.09
2010,5,30,15,0,0.019,3.56,2.6,300.908,94687.448,1.089
2010,5,30,16,0,0.02,6.762,2.627,300.935,94686.528,1.088
2010,5,30,17,0,0.009,25.719,2.356,300.715,94649.912,1.087
2010,5,30,18,0,0.113,77.421,3.421,299.708,94633.432,1.088
2010,5,30,19,0,1.183,138.632,5.81,297.516,94610.544,1.092
2010,5,30,20,0,0.396,142.282,4.345,294.922,94692.944,1.09
2010,5,30,21,0,0.139,148.557,3.512,295.076,94747.88,1.091
2010,5,30,22,0,2.253,136.498,7.104,296.738,94771.688,1.095
2010,5,30,23,0,6,139.353,9.923,296.158,94752.472,1.099
2010,5,31,0,0,4.38,148.304,8.816,296.002,94797.336,1.099
2010,5,31,1,0,5.751,150.421,9.741,295.441,94826.632,1.101
2010,5,31,2,0,4.996,154.449,9.218,294.989,94887.056,1.102
2010,5,31,3,0,3.562,158.907,8.221,294.446,94885.224,1.104
2010,5,31,4,0,0.64,200.335,4.86,294.991,94874.24,1.099
2010,5,31,5,0,0,154.375,1.154,293.009,94940.152,1.109
2010,5,31,6,0,0.095,275.497,3.337,293.708,94979.512,1.108
2010,5,31,7,0,0.975,288.593,5.465,295.149,94991.424,1.111
2010,5,31,8,0,0.995,323.159,5.494,295.198,95028.944,1.112
2010,5,31,9,0,0.47,353.184,4.478,296.217,95045.432,1.11
2010,5,31,10,0,0.23,13.603,3.818,297.88,95056.424,1.105
2010,5,31,11,0,0.273,3.918,3.977,298.961,95070.16,1.101
2010,5,31,12,0,0.158,14.968,3.571,299.815,95064.656,1.098
2010,5,31,13,0,0.034,359.005,2.991,300.535,95039.024,1.095
2010,5,31,14,0,0.14,331.796,3.512,301.06,94992.328,1.092
2010,5,31,15,0,0.041,336.254,3.155,301.329,94965.784,1.091
2010,5,31,16,0,0.04,324.183,3.134,301.417,94933.736,1.089
2010,5,31,17,0,0.074,332.005,3.284,301.218,94904.44,1.089
2010,5,31,18,0,0.024,32,2.731,300.203,94931.904,1.091
2010,5,31,19,0,0.015,42.197,2.499,297.126,94925.504,1.091
2010,5,31,20,0,0.031,64.845,2.908,295.658,94919.088,1.091
2010,5,31,21,0,0.025,73.162,2.749,295.619,94920.92,1.09
2010,5,31,22,0,0.031,76.509,2.898,295.539,94935.568,1.09
2010,5,31,23,0,0.035,106.229,2.997,297.296,94933.744,1.091
2010,6,1,0,0,0.369,126.844,4.284,296.875,94967.616,1.092
2010,6,1,1,0,0.728,154.252,5.062,295.209,94996.912,1.092
2010,6,1,2,0,1.213,160.224,5.85,296.868,94986.848,1.095
2010,6,1,3,0,0.956,179.404,5.468,297.293,94971.28,1.092
2010,6,1,4,0,0.734,180.016,5.077,297.533,94984.104,1.091
2010,6,1,5,0,2.717,181.64,7.536,295.821,95005.168,1.101
2010,6,1,6,0,2.293,221.325,7.148,297.049,94989.6,1.095
2010,6,1,7,0,2.362,223.843,7.221,298.002,95019.808,1.096
2010,6,1,8,0,2.327,231.916,7.182,299.216,95026.216,1.096
2010,6,1,9,0,2.068,250.512,6.905,300.196,95034.456,1.095
2010,6,1,10,0,1.256,268.894,5.919,301.353,95026.208,1.092
2010,6,1,11,0,0.344,276.608,4.232,301.851,95009.736,1.09
2010,6,1,12,0,0.149,245.177,3.549,302.293,94989.592,1.087
2010,6,1,13,0,0.41,237.168,4.382,303.01,94940.144,1.085
2010,6,1,14,0,0.897,224.722,5.395,303.379,94855.92,1.083
2010,6,1,15,0,0.937,209.53,5.459,303.523,94807.4,1.081
2010,6,1,16,0,0.938,190.596,5.461,303.535,94765.272,1.08
2010,6,1,17,0,0.284,175.928,4.04,303.084,94682.872,1.079
2010,6,1,18,0,6.002,124.488,9.954,299.427,94691.128,1.09
2010,6,1,19,0,7.996,143.847,13.884,297.181,94640.784,1.096
2010,6,1,20,0,7.587,147.674,11.452,298.191,94618.8,1.09
2010,6,1,21,0,7.9,163.908,12.413,296.793,94616.968,1.094
2010,6,1,22,0,7.965,179.309,12.938,297.022,94606.896,1.093
2010,6,1,23,0,7.877,183.606,12.312,296.872,94593.168,1.094
2010,6,2,0,0,7.985,183.473,13.447,296.64,94558.384,1.095
2010,6,2,1,0,7.995,184.363,13.704,296.03,94536.416,1.096
2010,6,2,2,0,7.903,187.461,12.407,295.142,94559.296,1.099
2010,6,2,3,0,7.928,200.757,12.511,294.894,94563.872,1.099
2010,6,2,4,0,7.772,197.684,11.827,294.378,94539.16,1.101
2010,6,2,5,0,7.958,200.943,12.739,294.18,94545.56,1.102
2010,6,2,6,0,7.861,209.114,12.199,294.022,94566.616,1.105
2010,6,2,7,0,7.077,206.977,10.783,295.066,94571.2,1.105
2010,6,2,8,0,5.141,205.882,9.318,296.568,94590.424,1.101
2010,6,2,9,0,4.951,203.856,9.202,298.246,94597.744,1.097
2010,6,2,10,0,4.898,199.78,9.178,299.617,94603.232,1.093
2010,6,2,11,0,5.19,201.066,9.383,300.569,94593.168,1.09
2010,6,2,12,0,3.074,200.576,7.86,301.304,94599.56,1.088
2010,6,2,13,0,2.227,196.835,7.098,301.908,94573.016,1.085
2010,6,2,14,0,1.767,197.046,6.603,302.244,94516.248,1.083
2010,6,2,15,0,1.436,192.496,6.21,302.308,94445.752,1.081
2010,6,2,16,0,1.551,183.927,6.374,302.092,94376.168,1.08
2010,6,2,17,0,2.402,186.741,7.299,301.683,94339.544,1.08
2010,6,2,18,0,4.366,187.495,8.855,300.59,94313,1.081
2010,6,2,19,0,6.066,178.551,10.024,299.048,94297.44,1.082
2010,6,2,20,0,7.771,178.393,11.886,298.849,94296.52,1.083
2010,6,2,21,0,7.942,184.206,12.621,298.093,94326.736,1.087
2010,6,2,22,0,7.941,183.716,12.612,297.476,94345.048,1.088
2010,6,2,23,0,6.637,189.805,10.408,297.139,94336.808,1.088
2010,6,3,0,0,5.093,190.971,9.33,297.328,94364.272,1.086
2010,6,3,1,0,4.883,189.409,9.187,297.294,94370.68,1.086
2010,6,3,2,0,4.314,188.566,8.799,297.056,94387.168,1.088
2010,6,3,3,0,3.01,33.752,7.759,291.971,94529.968,1.108
2010,6,3,4,0,5.044,38.403,9.213,292.234,94589.472,1.116
2010,6,3,5,0,4.499,46.506,8.846,291.499,94575.736,1.117
2010,6,3,6,0,3.75,57.463,8.358,292.814,94577.568,1.111
2010,6,3,7,0,2.293,56.31,7.118,294.334,94621.52,1.108
2010,6,3,8,0,1.375,45.226,6.066,295.057,94652.648,1.109
2010,6,3,9,0,0.818,92.881,5.252,298.485,94548.288,1.095
2010,6,3,10,0,1.354,152.827,6.066,299.623,94526.32,1.092
2010,6,3,11,0,0.851,161.439,5.315,300.563,94551.952,1.089
2010,6,3,12,0,0.013,172.716,2.459,301.518,94516.24,1.085
2010,6,3,13,0,0,107.021,0.867,302.198,94479.624,1.082
2010,6,3,14,0,0,161.677,0.497,301.482,94450.368,1.082
2010,6,3,15,0,0.243,187.873,3.887,300.455,94432.928,1.086
2010,6,3,16,0,0.015,203.15,2.508,301.811,94404.544,1.082
2010,6,3,17,0,0,10.612,1.486,301.606,94380.768,1.081
2010,6,3,18,0,2.123,137.429,6.967,295.89,94437.52,1.093
2010,6,3,19,0,0,166.313,1.203,295.982,94417.368,1.089
2010,6,3,20,0,0,131.28,0.775,295.311,94410.952,1.089
2010,6,3,21,0,0,137.835,1.413,295.838,94413.704,1.084
2010,6,3,22,0,6.056,143.322,9.969,295.478,94440.272,1.097
2010,6,3,23,0,2.058,165.595,6.899,295.776,94429.272,1.093
2010,6,4,0,0,1.678,173.891,6.487,295.257,94453.088,1.093
2010,6,4,1,0,1.221,181.659,5.864,295.431,94462.232,1.093
2010,6,4,2,0,1.545,182.953,6.343,295.516,94497.944,1.093
2010,6,4,3,0,2.045,180.636,6.88,294.826,94493.368,1.095
2010,6,4,4,0,2.859,185.026,7.658,294.25,94529.08,1.099
2010,6,4,5,0,1.926,188.251,6.749,294.787,94531.832,1.096
2010,6,4,6,0,1.412,190.842,6.142,295.151,94572.104,1.098
2010,6,4,7,0,1.001,193.686,5.525,296.146,94604.152,1.098
2010,6,4,8,0,0.032,204.181,2.92,297.434,94629.776,1.1
2010,6,4,9,0,0.015,187.799,2.496,298.484,94666.4,1.097
2010,6,4,10,0,0.004,186.951,2.225,299.488,94668.224,1.094
2010,6,4,11,0,0.016,143.905,2.515,299.047,94702.992,1.093
2010,6,4,12,0,0,277.072,1.533,297.838,94714.016,1.095
2010,6,4,13,0,0.294,154.45,4.067,301.524,94663.64,1.087
2010,6,4,14,0,0.473,150.639,4.519,301.863,94623.36,1.086
2010,6,4,15,0,0.345,165.726,4.241,301.884,94583.992,1.085
2010,6,4,16,0,0.406,152.82,4.375,301.872,94570.264,1.084
2010,6,4,17,0,0.258,152.187,3.942,301.564,94520.824,1.083
2010,6,4,18,0,0.23,145.084,3.842,300.666,94507.096,1.084
2010,6,4,19,0,0.251,144.895,3.918,297.474,94500.68,1.084
2010,6,4,20,0,0.553,154.108,4.693,295.75,94490.608,1.085
2010,6,4,21,0,2.02,150.096,6.869,297.957,94511.672,1.087
2010,6,4,22,0,7.293,154.987,11.071,296.442,94503.44,1.097
2010,6,4,23,0,6.288,154.334,10.127,295.67,94514.432,1.099
2010,6,5,0,0,4.226,155.869,8.711,295.156,94515.344,1.099
2010,6,5,1,0,3.506,156.233,8.183,294.418,94546.472,1.1
2010,6,5,2,0,3.174,157.22,7.912,294.055,94546.472,1.1
2010,6,5,3,0,3.376,160.553,8.077,293.683,94530.904,1.1
2010,6,5,4,0,3.64,163.264,8.29,293.219,94564.792,1.102
2010,6,5,5,0,2.91,167.107,7.689,292.991,94544.64,1.103
2010,6,5,6,0,4.407,167.202,8.806,292.936,94597.744,1.109
2010,6,5,7,0,2.583,171.755,7.409,293.561,94609.64,1.109
2010,6,5,8,0,1.435,184.197,6.163,295.099,94612.384,1.105
2010,6,5,9,0,1.226,185.965,5.855,297.071,94645.344,1.102
2010,6,5,10,0,0.685,180.283,4.958,298.237,94656.328,1.099
2010,6,5,11,0,0.629,188.315,4.842,299.311,94663.656,1.096
2010,6,5,12,0,0.435,192.759,4.427,300.245,94653.576,1.092
2010,6,5,13,0,0.343,183.369,4.232,300.999,94628.856,1.089
2010,6,5,14,0,0.425,185.51,4.412,301.5,94596.816,1.086
2010,6,5,15,0,0.736,188.877,5.09,301.838,94591.32,1.085
2010,6,5,16,0,0.728,190.195,5.074,301.765,94558.36,1.084
2010,6,5,17,0,0.977,184.194,5.514,301.481,94530.888,1.084
2010,6,5,18,0,1.366,177.356,6.097,300.557,94525.4,1.085
2010,6,5,19,0,3.18,170.629,7.952,298.926,94511.672,1.086
2010,6,5,20,0,4.334,166.992,8.816,298.743,94535.48,1.087
2010,6,5,21,0,4.406,167.233,8.861,298.447,94589.496,1.088
2010,6,5,22,0,4.734,170.094,9.081,298.282,94586.752,1.089
2010,6,5,23,0,5.388,169.518,9.514,297.76,94612.384,1.091
2010,6,6,0,0,4.138,178.98,8.675,297.747,94644.432,1.091
2010,6,6,1,0,3.695,187.581,8.363,297.753,94716.76,1.091
2010,6,6,2,0,3.707,192.001,8.372,297.835,94762.536,1.091
2010,6,6,3,0,3.602,193.328,8.283,297.799,94797.328,1.092
2010,6,6,4,0,3.109,189.383,7.875,297.31,94849.512,1.094
2010,6,6,5,0,2.147,202.835,6.996,297.625,94876.984,1.092
2010,6,6,6,0,1.009,202.855,5.541,296.985,94953.88,1.096
2010,6,6,7,0,0.677,203.101,4.946,298.279,95005.16,1.095
2010,6,6,8,0,0,227.306,2.069,299.823,95042.688,1.095
2010,6,6,9,0,0.249,341.01,3.896,300.243,95122.344,1.096
2010,6,6,10,0,0.152,2.404,3.552,300.624,95145.224,1.096
2010,6,6,11,0,0.04,6.77,3.125,301.549,95154.384,1.093
2010,6,6,12,0,0.061,13.562,3.235,302.4,95149.808,1.09
2010,6,6,13,0,0.221,9.619,3.805,303.016,95149.808,1.088
2010,6,6,14,0,0.233,12.366,3.851,303.361,95120.504,1.086
2010,6,6,15,0,0.187,28.091,3.69,303.642,95088.464,1.084
2010,6,6,16,0,0.577,27.83,4.735,300.721,95097.6,1.092
2010,6,6,17,0,0.726,28.365,5.063,302.073,95071.064,1.088
2010,6,6,18,0,0.744,65.888,5.103,301.161,95102.192,1.089
2010,6,6,19,0,1.361,121.202,6.079,300.532,95048.184,1.091
2010,6,6,20,0,1.003,100.088,5.547,297.685,95106.776,1.087
2010,6,6,21,0,0.958,129.879,5.474,299.542,95081.152,1.09
2010,6,6,22,0,0.661,102.976,4.922,298.02,95116.84,1.088
2010,6,6,23,0,1.13,115.653,5.731,298.938,95116.848,1.092
2010,6,7,0,0,4.416,115.703,8.849,298.725,95119.6,1.095
2010,6,7,1,0,6.567,128.04,10.336,298.765,95126.928,1.095
2010,6,7,2,0,7.229,135.587,10.998,298.526,95114.112,1.096
2010,6,7,3,0,7.697,142.891,11.556,297.989,95112.28,1.098
2010,6,7,4,0,7.874,151.571,12.273,297.284,95155.32,1.1
2010,6,7,5,0,7.961,153.52,12.822,296.979,95144.344,1.1
2010,6,7,6,0,7.98,151.965,13.292,296.076,95201.112,1.103
2010,6,7,7,0,7.862,153.586,12.208,296.299,95239.56,1.104
2010,6,7,8,0,7.403,157.023,11.179,296.869,95279.84,1.104
2010,6,7,9,0,5.419,162.069,9.498,298.185,95306.384,1.104
2010,6,7,10,0,3.108,166.706,7.857,299.582,95302.72,1.101
2010,6,7,11,0,2.45,165.627,7.314,300.877,95260.6,1.097
2010,6,7,12,0,1.941,168.68,6.771,301.927,95243.2,1.093
2010,6,7,13,0,1.524,176.075,6.325,302.677,95199.248,1.09
2010,6,7,14,0,0.963,175.74,5.486,303.154,95154.384,1.087
2010,6,7,15,0,0.764,179.585,5.151,303.499,95128.752,1.085
2010,6,7,16,0,0.552,170.791,4.693,303.584,95069.232,1.084
2010,6,7,17,0,1.321,156.644,6.033,303.285,95038.112,1.083
2010,6,7,18,0,3.158,187.007,7.933,299.116,94988.68,1.086
2010,6,7,19,0,4.679,178.551,9.044,298.966,94920.928,1.089
2010,6,7,20,0,7.759,157.219,11.83,299.32,94887.968,1.084
2010,6,7,21,0,7.949,157.457,12.649,299.735,94911.784,1.088
2010,6,7,22,0,7.989,160.219,13.564,298.917,94920.936,1.092
2010,6,7,23,0,7.998,162.907,14.339,298.298,94903.536,1.095
2010,6,8,0,0,7.989,176.267,13.53,297.925,94958.472,1.097
2010,6,8,1,0,7.981,184.535,13.341,297.593,94996.008,1.098
2010,6,8,2,0,7.973,188.237,13.133,297.333,94985.936,1.099
2010,6,8,3,0,7.976,189.633,13.194,296.94,95038.136,1.101
2010,6,8,4,0,7.995,190.116,13.67,296.677,94996.936,1.102
2010,6,8,5,0,7.997,192.791,14.088,296.402,95026.232,1.103
2010,6,8,6,0,7.998,190.528,14.39,296.079,94982.296,1.105
2010,6,8,7,0,7.477,197.273,11.259,296.433,95074.76,1.107
2010,6,8,8,0,7.978,189.601,13.224,297.361,95010.68,1.105
2010,6,8,9,0,7.51,191.496,11.314,298.497,95080.24,1.103
2010,6,8,10,0,7.81,184.53,11.998,299.443,95039.96,1.099
2010,6,8,11,0,6.411,189.97,10.222,300.45,95054.6,1.096
2010,6,8,12,0,7.499,185.579,11.334,301.213,95014.32,1.093
2010,6,8,13,0,6.106,188.027,10.024,301.823,95015.224,1.091
2010,6,8,14,0,6.058,186.223,9.996,302.229,94996,1.089
2010,6,8,15,0,6.261,184.075,10.146,302.36,94935.568,1.087
2010,6,8,16,0,5.475,185.231,9.591,302.318,94928.248,1.086
2010,6,8,17,0,5.547,189.412,9.643,301.951,94865.992,1.086
2010,6,8,18,0,4.827,185.518,9.149,301.152,94847.68,1.087
2010,6,8,19,0,5.68,185.784,9.732,299.784,94855.92,1.088
2010,6,8,20,0,7.979,188.513,13.32,299.671,94811.064,1.088
2010,6,8,21,0,7.912,190.315,12.478,299.332,94840.36,1.09
2010,6,8,22,0,7.966,187.869,12.981,298.829,94864.168,1.092
2010,6,8,23,0,8,193.659,14.75,297.657,94914.528,1.099
2010,6,9,0,0,8,204.696,15.086,296.65,94937.432,1.102
2010,6,9,1,0,7.993,207.644,13.599,295.725,95060.12,1.106
2010,6,9,2,0,7.995,205.662,13.734,295.136,95058.28,1.108
2010,6,9,3,0,8,201.447,14.984,294.727,95053.728,1.109
2010,6,9,4,0,7.996,203.601,13.88,294.715,95086.672,1.11
2010,6,9,5,0,8,198.732,15.064,294.507,95101.32,1.112
2010,6,9,6,0,7.975,195.106,13.117,294.501,95115.968,1.113
2010,6,9,7,0,6.587,197.592,10.295,295.222,95152.576,1.113
2010,6,9,8,0,3.403,203.279,8.074,296.403,95184.616,1.111
2010,6,9,9,0,3.251,195.412,7.958,297.581,95169.048,1.108
2010,6,9,10,0,2.816,192.666,7.61,298.728,95178.2,1.104
2010,6,9,11,0,1.393,191.354,6.109,299.641,95176.368,1.101
2010,6,9,12,0,1.316,185.278,5.999,300.367,95141.576,1.098
2010,6,9,13,0,2.092,178.122,6.933,301.145,95066.496,1.094
2010,6,9,14,0,1.499,180.38,6.283,301.448,95033.528,1.092
2010,6,9,15,0,1.258,180.998,5.926,301.783,94984.096,1.09
2010,6,9,16,0,2.062,174.104,6.911,301.661,94938.32,1.089
2010,6,9,17,0,1.413,179.235,6.161,301.341,94915.432,1.089
2010,6,9,18,0,0.961,156.192,5.48,300.636,94900.784,1.089
2010,6,9,19,0,5.192,181.476,9.352,297.077,94879.728,1.101
2010,6,9,20,0,7.154,176.561,10.875,295.664,94870.584,1.105
2010,6,9,21,0,7.886,169.645,12.3,294.904,94867.84,1.108
2010,6,9,22,0,7.993,173.301,13.597,294.114,94812.008,1.11
2010,6,9,23,0,7.983,171.816,13.313,293.497,94814.744,1.113
2010,6,10,0,0,7.996,169.578,13.798,293.208,94787.288,1.113
2010,6,10,1,0,7.987,171.765,13.419,293.043,94804.688,1.114
2010,6,10,2,0,7.995,177.092,13.69,293,94821.168,1.113
2010,6,10,3,0,7.996,179.231,13.895,292.762,94843.152,1.116
2010,6,10,4,0,7.982,184.165,13.279,292.622,94848.632,1.116
2010,6,10,5,0,7.954,177.982,12.584,292.637,94860.512,1.117
2010,6,10,6,0,7.376,174.943,11.104,292.869,94905.376,1.117
2010,6,10,7,0,7.292,173.198,11.006,293.223,94920.016,1.116
2010,6,10,8,0,7.081,172.082,10.757,293.809,94904.448,1.115
2010,6,10,9,0,6.903,181.836,10.539,293.821,94941.072,1.116
2010,6,10,10,0,7.74,178.382,11.628,293.766,94927.344,1.117
2010,6,10,11,0,7.857,179.343,12.159,295.887,94887.072,1.111
2010,6,10,12,0,6.882,181.614,10.543,297.233,94862.336,1.107
2010,6,10,13,0,5.145,176.344,9.316,298.023,94818.384,1.103
2010,6,10,14,0,5.631,167.336,9.661,298.524,94744.232,1.1
2010,6,10,15,0,5.858,169.687,9.825,298.661,94711.264,1.099
2010,6,10,16,0,3.856,171.955,8.471,298.592,94652.672,1.096
2010,6,10,17,0,5.495,166.421,9.572,298.234,94627.952,1.097
2010,6,10,18,0,7.367,165.609,11.162,297.908,94605.984,1.097
2010,6,10,19,0,7.962,169.513,12.867,297.273,94553.808,1.097
2010,6,10,20,0,7.998,168.535,14.305,296.067,94594.088,1.102
2010,6,10,21,0,7.999,167.606,14.646,295.359,94593.168,1.104
2010,6,10,22,0,7.996,167.673,13.877,295.152,94602.32,1.105
2010,6,10,23,0,7.999,168.667,14.671,295.033,94587.68,1.105
2010,6,11,0,0,8,169.916,15.583,294.895,94604.168,1.105
2010,6,11,1,0,8,177.861,15.544,295.085,94610.568,1.105
2010,6,11,2,0,8,180.177,16.825,295.127,94635.288,1.105
2010,6,11,3,0,8,186.506,17.466,294.703,94650.864,1.107
2010,6,11,4,0,8,191.978,18.161,294.523,94635.304,1.107
2010,6,11,5,0,8,190.169,18.164,294.322,94657.28,1.108
2010,6,11,6,0,8,191.265,18.094,294.37,94716.8,1.11
2010,6,11,7,0,8,188.375,17.881,294.727,94758,1.11
2010,6,11,8,0,8,188.397,17.054,294.993,94794.624,1.11
2010,6,11,9,0,8,188.589,16.663,296.256,94824.832,1.108
2010,6,11,10,0,8,190.392,16.038,297.553,94863.28,1.104
2010,6,11,11,0,8,190.876,15.922,299.217,94870.608,1.099
2010,6,11,12,0,7.973,188.305,13.134,300.599,94913.616,1.094
2010,6,11,13,0,7.991,187.964,13.613,301.558,94895.304,1.09
2010,6,11,14,0,7.987,184.466,13.521,302.083,94894.384,1.088
2010,6,11,15,0,7.926,182.495,12.557,302.485,94873.32,1.086
2010,6,11,16,0,7.968,180.824,13.057,302.446,94851.344,1.085
2010,6,11,17,0,7.996,183.739,13.936,302.174,94839.456,1.084
2010,6,11,18,0,7.992,177.653,13.661,301.374,94859.592,1.085
2010,6,11,19,0,8,176.158,15.52,300.37,94846.792,1.087
2010,6,11,20,0,8,177.142,16.188,300.111,94871.504,1.089
2010,6,11,21,0,8,178.119,16.945,299.68,94909.048,1.091
2010,6,11,22,0,8,176.79,16.933,299.278,94915.456,1.092
2010,6,11,23,0,8,181.064,16.805,299.021,94917.28,1.093
2010,6,12,0,0,8,187.195,17.619,298.563,94938.336,1.095
2010,6,12,1,0,8,191.612,18.452,297.355,94991.44,1.101
2010,6,12,2,0,8,191.881,18.135,296.409,95039.056,1.104
2010,6,12,3,0,8,194.325,16.63,295.118,95096.736,1.109
2010,6,12,4,0,8,195.276,17.705,294.593,95109.552,1.111
2010,6,12,5,0,8,197.348,17.814,293.692,95123.296,1.114
2010,6,12,6,0,8,196.699,15.885,293.631,95245.064,1.116
2010,6,12,7,0,7.999,191.44,14.591,294.306,95262.472,1.117
2010,6,12,8,0,7.997,187.748,14.201,295.887,95283.52,1.113
2010,6,12,9,0,7.953,190.578,12.577,297.151,95332.032,1.111
2010,6,12,10,0,7.771,190.16,11.796,298.194,95330.2,1.108
2010,6,12,11,0,7.052,191.479,10.759,299.604,95363.16,1.103
2010,6,12,12,0,4.591,183.826,8.953,300.52,95396.104,1.1
2010,6,12,13,0,5.165,183.491,9.343,301.139,95412.576,1.098
2010,6,12,14,0,5.53,191.169,9.603,301.64,95328.352,1.095
2010,6,12,15,0,4.031,185.434,8.593,301.701,95325.6,1.094
2010,6,12,16,0,4.507,175.48,8.922,302.217,95280.744,1.091
2010,6,12,17,0,5.713,168.804,9.749,302.005,95250.52,1.09
2010,6,12,18,0,5.514,177.837,9.609,301.399,95223.064,1.089
2010,6,12,19,0,7.327,171.285,11.136,300.126,95188.272,1.09
2010,6,12,20,0,7.9,164.715,12.417,299.903,95228.552,1.092
2010,6,12,21,0,7.982,172.532,13.382,299.411,95188.28,1.093
2010,6,12,22,0,7.997,176.395,14.175,298.801,95158.984,1.095
2010,6,12,23,0,7.998,181.931,14.483,298.618,95143.424,1.095
2010,6,13,0,0,8,185.876,14.791,298.203,95195.6,1.098
2010,6,13,1,0,8,187.514,14.989,297.864,95212.08,1.099
2010,6,13,2,0,8,200.922,15.383,297.355,95257.856,1.102
2010,6,13,3,0,8,206.615,15.969,296.317,95279.832,1.106
2010,6,13,4,0,8,208.456,15.709,295.557,95336.6,1.108
2010,6,13,5,0,8,213.483,14.959,294.281,95340.264,1.113
2010,6,13,6,0,7.959,207.254,12.703,293.338,95365.904,1.117
2010,6,13,7,0,6.615,204.435,10.304,294.538,95403.448,1.117
2010,6,13,8,0,3.227,203.656,7.926,296.278,95451.968,1.113
2010,6,13,9,0,4.636,197.636,8.958,297.593,95418.096,1.109
2010,6,13,10,0,3.637,196.754,8.278,299.015,95457.456,1.106
2010,6,13,11,0,4.222,185.97,8.702,300.093,95419.912,1.101
2010,6,13,12,0,4.875,189.408,9.148,300.856,95391.528,1.099
2010,6,13,13,0,3.448,185.789,8.15,301.771,95353.984,1.095
2010,6,13,14,0,3.68,180.606,8.349,302.479,95315.528,1.091
2010,6,13,15,0,3.961,186.393,8.559,302.638,95256.016,1.089
2010,6,13,16,0,2.303,182.135,7.175,302.833,95226.72,1.088
2010,6,13,17,0,4.378,171.651,8.846,302.284,95169.952,1.087
2010,6,13,18,0,4.993,168.604,9.258,301.106,95097.624,1.087
2010,6,13,19,0,7.5,165.952,11.352,299.695,95046.36,1.088
2010,6,13,20,0,7.874,172.241,12.317,299.921,95027.136,1.089
2010,6,13,21,0,7.987,169.312,13.512,299.149,95040.872,1.092
2010,6,13,22,0,7.987,176.317,13.494,298.743,95024.4,1.093
2010,6,13,23,0,7.997,184.442,14.254,298.572,94993.272,1.094
2010,6,14,0,0,7.998,188.672,14.446,297.779,95023.488,1.097
2010,6,14,1,0,7.996,194.028,14.01,297.379,95076.584,1.099
2010,6,14,2,0,7.981,198.215,13.308,296.851,95117.784,1.101
2010,6,14,3,0,7.985,198.556,13.427,296.417,95077.504,1.103
2010,6,14,4,0,7.998,198.512,14.369,296.277,95112.288,1.104
2010,6,14,5,0,7.987,212.366,13.448,295.371,95134.264,1.107
2010,6,14,6,0,7.986,222.562,13.423,295.264,95157.168,1.11
2010,6,14,7,0,6.516,229.637,10.252,295.86,95193.776,1.111
2010,6,14,8,0,4.816,232.516,9.081,296.989,95220.328,1.109
2010,6,14,9,0,3.128,241.501,7.863,298.319,95237.712,1.105
